,YearSchluessel,Year,Stadt-/Landkreis,Anteil Schulabgänger mit allgem. Hochschulreife in %,Anteil Schulabgänger ohne Hauptschulabschluss in %,LAND_NAME,LAND_ABK
9774,201309774,2013,Landkreis Günzburg,27.3,7.2,Bayern,BY
9774,201709774,2017,Landkreis Günzburg,28.700000000000003,6.6000000000000005,Bayern,BY
9775,200909775,2009,Landkreis Neu-Ulm,19.5,7.0,Bayern,BY
9775,201309775,2013,Landkreis Neu-Ulm,21.400000000000002,6.4,Bayern,BY
9775,201709775,2017,Landkreis Neu-Ulm,24.6,7.9,Bayern,BY
9776,200909776,2009,Landkreis Lindau (Bodensee),26.200000000000003,5.0,Bayern,BY
9776,201309776,2013,Landkreis Lindau (Bodensee),29.0,4.2,Bayern,BY
9776,201709776,2017,Landkreis Lindau (Bodensee),29.5,4.9,Bayern,BY
9777,200909777,2009,Landkreis Ostallgäu,16.6,4.0,Bayern,BY
9777,201309777,2013,Landkreis Ostallgäu,17.6,3.6,Bayern,BY
9777,201709777,2017,Landkreis Ostallgäu,20.1,3.9000000000000004,Bayern,BY
9778,200909778,2009,Landkreis Unterallgäu,15.0,3.1,Bayern,BY
9778,201309778,2013,Landkreis Unterallgäu,23.700000000000003,2.7,Bayern,BY
9778,201709778,2017,Landkreis Unterallgäu,23.0,3.4000000000000004,Bayern,BY
9779,200909779,2009,Landkreis Donau-Ries,17.400000000000002,4.0,Bayern,BY
9779,201309779,2013,Landkreis Donau-Ries,19.3,3.4000000000000004,Bayern,BY
9779,201709779,2017,Landkreis Donau-Ries,20.3,4.3,Bayern,BY
9780,200909780,2009,Landkreis Oberallgäu,13.200000000000001,3.1,Bayern,BY
9780,201309780,2013,Landkreis Oberallgäu,16.6,2.7,Bayern,BY
9780,201709780,2017,Landkreis Oberallgäu,19.400000000000002,5.0,Bayern,BY
10041,200910041,2009,Regionalverband Saarbrücken,44.1,6.4,Saarland,SL
10041,201310041,2013,Regionalverband Saarbrücken,33.6,6.2,Saarland,SL
10041,201710041,2017,Regionalverband Saarbrücken,35.5,6.800000000000001,Saarland,SL
10042,200910042,2009,Landkreis Merzig-Wadern,46.1,5.1000000000000005,Saarland,SL
10042,201310042,2013,Landkreis Merzig-Wadern,25.400000000000002,5.4,Saarland,SL
10042,201710042,2017,Landkreis Merzig-Wadern,34.0,8.0,Saarland,SL
10043,200910043,2009,Landkreis Neunkirchen,38.7,7.2,Saarland,SL
10043,201310043,2013,Landkreis Neunkirchen,24.700000000000003,5.4,Saarland,SL
10043,201710043,2017,Landkreis Neunkirchen,29.8,7.1000000000000005,Saarland,SL
10044,200910044,2009,Landkreis Saarlouis,42.800000000000004,3.8000000000000003,Saarland,SL
10044,201310044,2013,Landkreis Saarlouis,32.6,3.5,Saarland,SL
10044,201710044,2017,Landkreis Saarlouis,30.6,5.800000000000001,Saarland,SL
10045,200910045,2009,Saarpfalz-Kreis,49.1,4.4,Saarland,SL
10045,201310045,2013,Saarpfalz-Kreis,32.9,4.5,Saarland,SL
10045,201710045,2017,Saarpfalz-Kreis,38.2,6.300000000000001,Saarland,SL
10046,200910046,2009,Landkreis St. Wendel,45.900000000000006,4.5,Saarland,SL
10046,201310046,2013,Landkreis St. Wendel,33.7,4.9,Saarland,SL
10046,201710046,2017,Landkreis St. Wendel,33.1,6.6000000000000005,Saarland,SL
12051,200912051,2009,Brandenburg an der Havel,53.300000000000004,8.200000000000001,Brandenburg,BB
12051,201312051,2013,Brandenburg an der Havel,37.6,7.4,Brandenburg,BB
12051,201712051,2017,Brandenburg an der Havel,38.7,8.4,Brandenburg,BB
12052,200912052,2009,Cottbus,51.0,6.6000000000000005,Brandenburg,BB
12052,201312052,2013,Cottbus,45.2,8.6,Brandenburg,BB
12052,201712052,2017,Cottbus,50.1,8.6,Brandenburg,BB
12053,200912053,2009,Frankfurt (Oder),63.800000000000004,6.800000000000001,Brandenburg,BB
12053,201312053,2013,Frankfurt (Oder),41.5,6.800000000000001,Brandenburg,BB
12053,201712053,2017,Frankfurt (Oder),56.900000000000006,6.300000000000001,Brandenburg,BB
12054,200912054,2009,Potsdam,64.2,4.5,Brandenburg,BB
12054,201312054,2013,Potsdam,55.0,4.2,Brandenburg,BB
12054,201712054,2017,Potsdam,57.900000000000006,4.5,Brandenburg,BB
12060,200912060,2009,Landkreis Barnim,50.400000000000006,7.6000000000000005,Brandenburg,BB
12060,201312060,2013,Landkreis Barnim,37.300000000000004,7.1000000000000005,Brandenburg,BB
12060,201712060,2017,Landkreis Barnim,39.800000000000004,6.800000000000001,Brandenburg,BB
12061,200912061,2009,Landkreis Dahme-Spreewald,48.300000000000004,7.1000000000000005,Brandenburg,BB
12061,201312061,2013,Landkreis Dahme-Spreewald,37.5,7.1000000000000005,Brandenburg,BB
12061,201712061,2017,Landkreis Dahme-Spreewald,45.5,4.800000000000001,Brandenburg,BB
12062,200912062,2009,Landkreis Elbe-Elster,51.400000000000006,9.8,Brandenburg,BB
12062,201312062,2013,Landkreis Elbe-Elster,32.1,8.6,Brandenburg,BB
12062,201712062,2017,Landkreis Elbe-Elster,33.2,8.4,Brandenburg,BB
12063,200912063,2009,Landkreis Havelland,47.400000000000006,10.200000000000001,Brandenburg,BB
12063,201312063,2013,Landkreis Havelland,42.0,7.300000000000001,Brandenburg,BB
12063,201712063,2017,Landkreis Havelland,46.7,6.1000000000000005,Brandenburg,BB
12064,200912064,2009,Landkreis Märkisch-Oderland,49.5,7.800000000000001,Brandenburg,BB
12064,201312064,2013,Landkreis Märkisch-Oderland,30.6,8.700000000000001,Brandenburg,BB
12064,201712064,2017,Landkreis Märkisch-Oderland,35.4,7.300000000000001,Brandenburg,BB
12065,200912065,2009,Landkreis Oberhavel,44.900000000000006,7.800000000000001,Brandenburg,BB
12065,201312065,2013,Landkreis Oberhavel,35.4,6.9,Brandenburg,BB
12065,201712065,2017,Landkreis Oberhavel,41.0,7.0,Brandenburg,BB
12066,200912066,2009,Landkreis Oberspreewald-Lausitz,46.1,10.4,Brandenburg,BB
12066,201312066,2013,Landkreis Oberspreewald-Lausitz,29.200000000000003,8.9,Brandenburg,BB
12066,201712066,2017,Landkreis Oberspreewald-Lausitz,29.6,8.700000000000001,Brandenburg,BB
12067,200912067,2009,Landkreis Oder-Spree,49.2,11.4,Brandenburg,BB
12067,201312067,2013,Landkreis Oder-Spree,33.6,10.100000000000001,Brandenburg,BB
12067,201712067,2017,Landkreis Oder-Spree,36.800000000000004,8.8,Brandenburg,BB
12068,200912068,2009,Landkreis Ostprignitz-Ruppin,47.900000000000006,8.3,Brandenburg,BB
12068,201312068,2013,Landkreis Ostprignitz-Ruppin,31.8,8.700000000000001,Brandenburg,BB
12068,201712068,2017,Landkreis Ostprignitz-Ruppin,35.7,9.700000000000001,Brandenburg,BB
12069,200912069,2009,Landkreis Potsdam-Mittelmark,55.900000000000006,6.7,Brandenburg,BB
12069,201312069,2013,Landkreis Potsdam-Mittelmark,42.2,5.5,Brandenburg,BB
12069,201712069,2017,Landkreis Potsdam-Mittelmark,52.300000000000004,5.0,Brandenburg,BB
12070,200912070,2009,Landkreis Prignitz,45.800000000000004,10.8,Brandenburg,BB
12070,201312070,2013,Landkreis Prignitz,33.2,12.200000000000001,Brandenburg,BB
12070,201712070,2017,Landkreis Prignitz,34.800000000000004,10.600000000000001,Brandenburg,BB
12071,200912071,2009,Landkreis Spree-Neiße,58.300000000000004,6.2,Brandenburg,BB
12071,201312071,2013,Landkreis Spree-Neiße,32.1,8.4,Brandenburg,BB
12071,201712071,2017,Landkreis Spree-Neiße,39.2,7.6000000000000005,Brandenburg,BB
12072,200912072,2009,Landkreis Teltow-Fläming,45.1,9.700000000000001,Brandenburg,BB
12072,201312072,2013,Landkreis Teltow-Fläming,35.6,9.5,Brandenburg,BB
12072,201712072,2017,Landkreis Teltow-Fläming,36.5,9.0,Brandenburg,BB
12073,200912073,2009,Landkreis Uckermark,42.0,10.9,Brandenburg,BB
12073,201312073,2013,Landkreis Uckermark,28.900000000000002,11.8,Brandenburg,BB
12073,201712073,2017,Landkreis Uckermark,31.900000000000002,11.100000000000001,Brandenburg,BB
13001,200913001,2009,Greifswald,46.5,7.800000000000001,Mecklenburg-Vorpommern,MV
13001,201313001,2013,Greifswald,,,Mecklenburg-Vorpommern,MV
13001,201713001,2017,Greifswald,,,Mecklenburg-Vorpommern,MV
13002,200913002,2009,Neubrandenburg,50.7,9.600000000000001,Mecklenburg-Vorpommern,MV
13002,201313002,2013,Neubrandenburg,,,Mecklenburg-Vorpommern,MV
13002,201713002,2017,Neubrandenburg,,,Mecklenburg-Vorpommern,MV
13003,200913003,2009,Rostock,53.0,11.5,Mecklenburg-Vorpommern,MV
13003,201313003,2013,Rostock,43.400000000000006,13.100000000000001,Mecklenburg-Vorpommern,MV
13003,201713003,2017,Rostock,45.6,9.9,Mecklenburg-Vorpommern,MV
13004,200913004,2009,Schwerin,48.0,10.100000000000001,Mecklenburg-Vorpommern,MV
13004,201313004,2013,Schwerin,43.5,14.200000000000001,Mecklenburg-Vorpommern,MV
13004,201713004,2017,Schwerin,48.5,10.3,Mecklenburg-Vorpommern,MV
13005,200913005,2009,Stralsund,49.900000000000006,7.5,Mecklenburg-Vorpommern,MV
13005,201313005,2013,Stralsund,,,Mecklenburg-Vorpommern,MV
13005,201713005,2017,Stralsund,,,Mecklenburg-Vorpommern,MV
13006,200913006,2009,Wismar,43.2,21.1,Mecklenburg-Vorpommern,MV
13006,201313006,2013,Wismar,,,Mecklenburg-Vorpommern,MV
13006,201713006,2017,Wismar,,,Mecklenburg-Vorpommern,MV
13051,200913051,2009,Landkreis Bad Doberan,39.5,10.700000000000001,Mecklenburg-Vorpommern,MV
13051,201313051,2013,Landkreis Bad Doberan,,,Mecklenburg-Vorpommern,MV
13051,201713051,2017,Landkreis Bad Doberan,,,Mecklenburg-Vorpommern,MV
13052,200913052,2009,Landkreis Demmin,35.800000000000004,14.4,Mecklenburg-Vorpommern,MV
13052,201313052,2013,Landkreis Demmin,,,Mecklenburg-Vorpommern,MV
13052,201713052,2017,Landkreis Demmin,,,Mecklenburg-Vorpommern,MV
13053,200913053,2009,Landkreis Güstrow,35.800000000000004,15.700000000000001,Mecklenburg-Vorpommern,MV
13053,201313053,2013,Landkreis Güstrow,,,Mecklenburg-Vorpommern,MV
13053,201713053,2017,Landkreis Güstrow,,,Mecklenburg-Vorpommern,MV
13054,200913054,2009,Landkreis Ludwigslust,37.4,11.100000000000001,Mecklenburg-Vorpommern,MV
13054,201313054,2013,Landkreis Ludwigslust,,,Mecklenburg-Vorpommern,MV
13054,201713054,2017,Landkreis Ludwigslust,,,Mecklenburg-Vorpommern,MV
13055,200913055,2009,Landkreis Mecklenburg-Strelitz,44.7,12.9,Mecklenburg-Vorpommern,MV
13055,201313055,2013,Landkreis Mecklenburg-Strelitz,,,Mecklenburg-Vorpommern,MV
13055,201713055,2017,Landkreis Mecklenburg-Strelitz,,,Mecklenburg-Vorpommern,MV
13056,200913056,2009,Landkreis Müritz,40.300000000000004,15.9,Mecklenburg-Vorpommern,MV
13056,201313056,2013,Landkreis Müritz,,,Mecklenburg-Vorpommern,MV
13056,201713056,2017,Landkreis Müritz,,,Mecklenburg-Vorpommern,MV
13057,200913057,2009,Landkreis Nordvorpommern,31.0,12.600000000000001,Mecklenburg-Vorpommern,MV
13057,201313057,2013,Landkreis Nordvorpommern,,,Mecklenburg-Vorpommern,MV
13057,201713057,2017,Landkreis Nordvorpommern,,,Mecklenburg-Vorpommern,MV
13058,200913058,2009,Landkreis Nordwestmecklenburg,30.8,15.9,Mecklenburg-Vorpommern,MV
13058,201313058,2013,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13058,201713058,2017,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13059,200913059,2009,Landkreis Ostvorpommern,31.900000000000002,14.4,Mecklenburg-Vorpommern,MV
13059,201313059,2013,Landkreis Ostvorpommern,,,Mecklenburg-Vorpommern,MV
13059,201713059,2017,Landkreis Ostvorpommern,,,Mecklenburg-Vorpommern,MV
13060,200913060,2009,Landkreis Parchim,35.6,12.700000000000001,Mecklenburg-Vorpommern,MV
13060,201313060,2013,Landkreis Parchim,,,Mecklenburg-Vorpommern,MV
13060,201713060,2017,Landkreis Parchim,,,Mecklenburg-Vorpommern,MV
13061,200913061,2009,Landkreis Rügen,33.0,10.4,Mecklenburg-Vorpommern,MV
13061,201313061,2013,Landkreis Rügen,,,Mecklenburg-Vorpommern,MV
13061,201713061,2017,Landkreis Rügen,,,Mecklenburg-Vorpommern,MV
13062,200913062,2009,Landkreis Uecker-Randow,32.4,12.0,Mecklenburg-Vorpommern,MV
13062,201313062,2013,Landkreis Uecker-Randow,,,Mecklenburg-Vorpommern,MV
13062,201713062,2017,Landkreis Uecker-Randow,,,Mecklenburg-Vorpommern,MV
13071,200913071,2009,Landkreis Mecklenburgische Seenplatte,,,Mecklenburg-Vorpommern,MV
13071,201313071,2013,Landkreis Mecklenburgische Seenplatte,33.5,10.8,Mecklenburg-Vorpommern,MV
13071,201713071,2017,Landkreis Mecklenburgische Seenplatte,37.7,9.8,Mecklenburg-Vorpommern,MV
13072,200913072,2009,Landkreis Rostock,,,Mecklenburg-Vorpommern,MV
13072,201313072,2013,Landkreis Rostock,29.1,9.600000000000001,Mecklenburg-Vorpommern,MV
13072,201713072,2017,Landkreis Rostock,31.400000000000002,8.3,Mecklenburg-Vorpommern,MV
13073,200913073,2009,Landkreis Vorpommern-Rügen,,,Mecklenburg-Vorpommern,MV
13073,201313073,2013,Landkreis Vorpommern-Rügen,24.8,9.8,Mecklenburg-Vorpommern,MV
13073,201713073,2017,Landkreis Vorpommern-Rügen,28.8,6.5,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,,,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,30.900000000000002,10.9,Mecklenburg-Vorpommern,MV
13074,201713074,2017,Landkreis Nordwestmecklenburg,34.800000000000004,9.8,Mecklenburg-Vorpommern,MV
13075,200913075,2009,Landkreis Vorpommern-Greifswald,,,Mecklenburg-Vorpommern,MV
13075,201313075,2013,Landkreis Vorpommern-Greifswald,28.700000000000003,12.200000000000001,Mecklenburg-Vorpommern,MV
13075,201713075,2017,Landkreis Vorpommern-Greifswald,34.300000000000004,9.1,Mecklenburg-Vorpommern,MV
13076,200913076,2009,Landkreis Ludwigslust-Parchim,,,Mecklenburg-Vorpommern,MV
13076,201313076,2013,Landkreis Ludwigslust-Parchim,30.200000000000003,10.5,Mecklenburg-Vorpommern,MV
13076,201713076,2017,Landkreis Ludwigslust-Parchim,32.4,8.3,Mecklenburg-Vorpommern,MV
14511,200914511,2009,Chemnitz,38.5,9.600000000000001,Sachsen,SN
14511,201314511,2013,Chemnitz,32.4,13.0,Sachsen,SN
14511,201714511,2017,Chemnitz,33.5,13.0,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,34.5,6.1000000000000005,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,23.0,8.3,Sachsen,SN
14521,201714521,2017,Erzgebirgskreis,26.700000000000003,6.800000000000001,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,38.900000000000006,7.9,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,27.5,10.100000000000001,Sachsen,SN
14522,201714522,2017,Landkreis Mittelsachsen,30.900000000000002,9.600000000000001,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,36.4,8.200000000000001,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,27.6,8.9,Sachsen,SN
14523,201714523,2017,Vogtlandkreis,31.6,5.7,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,37.800000000000004,8.200000000000001,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,31.200000000000003,9.5,Sachsen,SN
14524,201714524,2017,Kreis Zwickau,34.9,7.7,Sachsen,SN
14612,200914612,2009,Dresden,45.300000000000004,8.0,Sachsen,SN
14612,201314612,2013,Dresden,37.0,8.6,Sachsen,SN
14612,201714612,2017,Dresden,41.1,7.800000000000001,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,39.6,9.700000000000001,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,28.8,9.0,Sachsen,SN
14625,201714625,2017,Landkreis Bautzen,32.7,6.7,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,33.6,9.0,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,23.200000000000003,11.700000000000001,Sachsen,SN
14626,201714626,2017,Landkreis Görlitz,28.900000000000002,8.8,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,37.300000000000004,8.5,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,25.3,8.4,Sachsen,SN
14627,201714627,2017,Landkreis Meissen,29.3,7.4,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,38.1,9.5,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,24.5,10.200000000000001,Sachsen,SN
14628,201714628,2017,Landkreis Sächsische Schweiz-Osterzgebirge,28.700000000000003,10.200000000000001,Sachsen,SN
14713,200914713,2009,Leipzig,44.7,10.200000000000001,Sachsen,SN
14713,201314713,2013,Leipzig,34.6,14.4,Sachsen,SN
14713,201714713,2017,Leipzig,40.1,9.700000000000001,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,36.7,8.4,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,26.1,8.700000000000001,Sachsen,SN
14729,201714729,2017,Landkreis Leipzig,30.0,5.9,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,40.5,10.5,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,22.8,10.9,Sachsen,SN
14730,201714730,2017,Landkreis Nordsachsen,31.5,8.9,Sachsen,SN
15001,200915001,2009,Dessau-Rosslau,41.0,5.9,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,31.900000000000002,11.8,Sachsen-Anhalt,ST
15001,201715001,2017,Dessau-Rosslau,37.6,10.700000000000001,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),40.5,11.200000000000001,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),36.0,10.600000000000001,Sachsen-Anhalt,ST
15002,201715002,2017,Halle (Saale),37.9,11.600000000000001,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,45.2,9.700000000000001,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,36.2,9.700000000000001,Sachsen-Anhalt,ST
15003,201715003,2017,Magdeburg,38.5,10.5,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,32.5,11.3,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,24.700000000000003,11.100000000000001,Sachsen-Anhalt,ST
15081,201715081,2017,Altmarkkreis Salzwedel,29.700000000000003,9.3,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,36.800000000000004,11.3,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,24.6,12.3,Sachsen-Anhalt,ST
15082,201715082,2017,Landkreis Anhalt-Bitterfeld,27.5,11.200000000000001,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,31.3,9.3,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,24.700000000000003,7.5,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,29.0,7.0,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,37.2,12.3,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,35.1,10.3,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,31.400000000000002,10.5,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,34.9,8.5,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,28.1,8.200000000000001,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,29.8,8.0,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,26.400000000000002,11.600000000000001,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,22.6,12.4,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,23.3,14.0,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,29.900000000000002,14.8,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,22.0,15.9,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,21.6,11.700000000000001,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,27.400000000000002,9.600000000000001,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,20.3,10.0,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,27.400000000000002,8.700000000000001,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,31.0,11.700000000000001,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,23.0,10.5,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,19.5,10.9,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,36.7,13.3,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,23.700000000000003,11.600000000000001,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,31.6,10.3,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,31.1,9.1,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,22.6,9.0,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,27.5,10.700000000000001,Sachsen-Anhalt,ST
16051,200916051,2009,Erfurt,49.400000000000006,7.7,Thüringen,TH
16051,201316051,2013,Erfurt,39.7,9.3,Thüringen,TH
16051,201716051,2017,Erfurt,38.2,11.8,Thüringen,TH
16052,200916052,2009,Gera,44.5,12.100000000000001,Thüringen,TH
16052,201316052,2013,Gera,33.800000000000004,9.0,Thüringen,TH
16052,201716052,2017,Gera,35.5,9.4,Thüringen,TH
16053,200916053,2009,Jena,61.900000000000006,4.800000000000001,Thüringen,TH
16053,201316053,2013,Jena,55.6,5.300000000000001,Thüringen,TH
16053,201716053,2017,Jena,57.300000000000004,3.1,Thüringen,TH
16054,200916054,2009,Suhl,42.7,9.700000000000001,Thüringen,TH
16054,201316054,2013,Suhl,20.900000000000002,8.9,Thüringen,TH
16054,201716054,2017,Suhl,23.5,8.700000000000001,Thüringen,TH
16055,200916055,2009,Weimar,53.400000000000006,7.5,Thüringen,TH
16055,201316055,2013,Weimar,44.5,7.800000000000001,Thüringen,TH
16055,201716055,2017,Weimar,47.900000000000006,9.3,Thüringen,TH
16056,200916056,2009,Eisenach,50.400000000000006,10.200000000000001,Thüringen,TH
16056,201316056,2013,Eisenach,38.5,11.5,Thüringen,TH
16056,201716056,2017,Eisenach,35.6,16.7,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,42.1,4.7,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,34.9,6.2,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,36.0,6.0,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,38.900000000000006,10.100000000000001,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,23.5,11.700000000000001,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,29.8,8.6,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,32.6,4.800000000000001,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,27.400000000000002,4.5,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,25.1,6.1000000000000005,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,45.300000000000004,8.8,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,33.0,10.100000000000001,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,35.300000000000004,10.9,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,38.7,6.1000000000000005,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,25.900000000000002,11.9,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,25.700000000000003,8.5,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,39.5,9.200000000000001,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,22.5,10.200000000000001,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,28.900000000000002,9.9,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,41.6,6.6000000000000005,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,36.6,6.300000000000001,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,33.6,8.0,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,36.0,7.1000000000000005,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,20.900000000000002,9.1,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,30.200000000000003,9.4,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,31.6,5.1000000000000005,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,17.7,5.5,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,23.3,8.200000000000001,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,43.400000000000006,7.2,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,27.3,8.4,Thüringen,TH
16070,201716070,2017,Landkreis Ilm-Kreis,29.1,9.1,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,39.1,5.1000000000000005,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,21.5,7.300000000000001,Thüringen,TH
16071,201716071,2017,Landkreis Weimarer Land,22.1,7.800000000000001,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,35.6,6.0,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,29.200000000000003,9.4,Thüringen,TH
16072,201716072,2017,Landkreis Sonneberg,31.200000000000003,13.700000000000001,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,36.7,8.6,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,26.900000000000002,9.9,Thüringen,TH
16073,201716073,2017,Landkreis Saalfeld-Rudolstadt,29.8,8.200000000000001,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,38.800000000000004,6.0,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,22.900000000000002,6.1000000000000005,Thüringen,TH
16074,201716074,2017,Landkreis Saale-Holzland-Kreis,27.6,8.8,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,38.7,6.800000000000001,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,27.0,6.5,Thüringen,TH
16075,201716075,2017,Landkreis Saale-Orla-Kreis,30.700000000000003,9.0,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,40.1,6.6000000000000005,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,25.3,5.4,Thüringen,TH
16076,201716076,2017,Landkreis Greiz,30.900000000000002,5.6000000000000005,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,39.800000000000004,5.800000000000001,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,28.0,5.6000000000000005,Thüringen,TH
16077,201716077,2017,Landkreis Altenburger Land,32.7,6.9,Thüringen,TH
3241001,200903241001,2009,Landeshauptstadt Hannover,38.6,6.9,Niedersachsen,NI
