,YearSchluessel,Year,Stadt-/Landkreis,Arbeitslosenquote in %,Anteil Arbeitslose 15-24 Jahre an Arbeitsl. insg. In %,Anteil Arbeitslose 55-64 Jahre an Arbeitsl. insg. In %,Anteil Langzeitarbeitslose an Arbeitslosen insg. In %,Anteil arbeitslose Ausländer an Arbeitslosen insg. In %,LAND_NAME,LAND_ABK
9779,200109779,2001,Landkreis Donau-Ries,3.9000000000000004,14.600000000000001,23.400000000000002,22.0,12.5,Bayern,BY
9779,200509779,2005,Landkreis Donau-Ries,5.5,16.1,12.9,21.200000000000003,13.3,Bayern,BY
9779,200909779,2009,Landkreis Donau-Ries,3.0,14.8,16.2,19.0,10.9,Bayern,BY
9779,201309779,2013,Landkreis Donau-Ries,2.1,10.4,26.6,25.5,11.0,Bayern,BY
9779,201709779,2017,Landkreis Donau-Ries,1.9000000000000001,10.3,29.200000000000003,22.1,17.6,Bayern,BY
9780,200109780,2001,Landkreis Oberallgäu,4.3,12.200000000000001,27.5,23.200000000000003,11.0,Bayern,BY
9780,200509780,2005,Landkreis Oberallgäu,6.0,14.200000000000001,14.8,25.6,11.0,Bayern,BY
9780,200909780,2009,Landkreis Oberallgäu,3.7,13.0,18.5,18.0,10.8,Bayern,BY
9780,201309780,2013,Landkreis Oberallgäu,3.1,11.3,26.6,21.8,12.600000000000001,Bayern,BY
9780,201709780,2017,Landkreis Oberallgäu,2.6,11.700000000000001,28.0,21.0,20.0,Bayern,BY
10041,200110041,2001,Regionalverband Saarbrücken,11.5,10.700000000000001,16.1,42.900000000000006,15.4,Saarland,SL
10041,200510041,2005,Regionalverband Saarbrücken,13.4,12.0,11.4,34.7,16.5,Saarland,SL
10041,200910041,2009,Regionalverband Saarbrücken,10.4,9.700000000000001,12.9,32.0,16.400000000000002,Saarland,SL
10041,201310041,2013,Regionalverband Saarbrücken,9.700000000000001,10.100000000000001,16.5,38.2,17.7,Saarland,SL
10041,201710041,2017,Regionalverband Saarbrücken,9.3,8.200000000000001,17.1,13.100000000000001,29.700000000000003,Saarland,SL
10042,200110042,2001,Landkreis Merzig-Wadern,7.300000000000001,12.100000000000001,20.1,29.1,7.800000000000001,Saarland,SL
10042,200510042,2005,Landkreis Merzig-Wadern,8.4,14.3,12.4,29.8,8.700000000000001,Saarland,SL
10042,200910042,2009,Landkreis Merzig-Wadern,5.7,13.100000000000001,13.100000000000001,25.8,10.200000000000001,Saarland,SL
10042,201310042,2013,Landkreis Merzig-Wadern,5.1000000000000005,11.5,18.3,28.6,12.0,Saarland,SL
10042,201710042,2017,Landkreis Merzig-Wadern,4.7,9.9,24.6,32.7,20.200000000000003,Saarland,SL
10043,200110043,2001,Landkreis Neunkirchen,9.0,12.600000000000001,16.8,36.6,11.3,Saarland,SL
10043,200510043,2005,Landkreis Neunkirchen,11.3,12.200000000000001,11.9,33.300000000000004,11.600000000000001,Saarland,SL
10043,200910043,2009,Landkreis Neunkirchen,7.9,12.100000000000001,12.8,27.3,12.200000000000001,Saarland,SL
10043,201310043,2013,Landkreis Neunkirchen,8.0,11.9,19.5,33.800000000000004,12.600000000000001,Saarland,SL
10043,201710043,2017,Landkreis Neunkirchen,7.6000000000000005,11.100000000000001,18.900000000000002,35.5,25.700000000000003,Saarland,SL
10044,200110044,2001,Landkreis Saarlouis,8.4,13.200000000000001,18.5,35.1,12.0,Saarland,SL
10044,200510044,2005,Landkreis Saarlouis,9.1,13.200000000000001,11.200000000000001,28.400000000000002,13.5,Saarland,SL
10044,200910044,2009,Landkreis Saarlouis,6.6000000000000005,11.600000000000001,14.4,27.700000000000003,15.0,Saarland,SL
10044,201310044,2013,Landkreis Saarlouis,6.6000000000000005,11.8,19.200000000000003,35.0,17.0,Saarland,SL
10044,201710044,2017,Landkreis Saarlouis,5.2,5.300000000000001,20.3,35.6,24.400000000000002,Saarland,SL
10045,200110045,2001,Saarpfalz-Kreis,7.1000000000000005,11.4,18.900000000000002,36.0,10.200000000000001,Saarland,SL
10045,200510045,2005,Saarpfalz-Kreis,9.4,13.0,12.700000000000001,32.2,12.200000000000001,Saarland,SL
10045,200910045,2009,Saarpfalz-Kreis,6.5,12.700000000000001,14.4,29.400000000000002,12.200000000000001,Saarland,SL
10045,201310045,2013,Saarpfalz-Kreis,6.0,10.0,21.900000000000002,34.1,13.9,Saarland,SL
10045,201710045,2017,Saarpfalz-Kreis,5.300000000000001,8.0,25.5,33.7,26.1,Saarland,SL
10046,200110046,2001,Landkreis St. Wendel,5.9,13.8,18.2,32.4,5.9,Saarland,SL
10046,200510046,2005,Landkreis St. Wendel,7.9,14.8,11.700000000000001,,6.2,Saarland,SL
10046,200910046,2009,Landkreis St. Wendel,4.9,9.0,16.2,23.5,6.5,Saarland,SL
10046,201310046,2013,Landkreis St. Wendel,4.2,8.200000000000001,23.6,23.6,7.5,Saarland,SL
10046,201710046,2017,Landkreis St. Wendel,3.5,5.9,24.8,27.900000000000002,19.5,Saarland,SL
12051,200112051,2001,Brandenburg an der Havel,20.6,11.5,18.8,48.300000000000004,2.1,Brandenburg,BB
12051,200512051,2005,Brandenburg an der Havel,21.3,15.3,10.5,45.0,3.4000000000000004,Brandenburg,BB
12051,200912051,2009,Brandenburg an der Havel,15.100000000000001,11.700000000000001,15.5,33.5,3.9000000000000004,Brandenburg,BB
12051,201312051,2013,Brandenburg an der Havel,12.9,9.8,22.1,45.6,4.0,Brandenburg,BB
12051,201712051,2017,Brandenburg an der Havel,9.3,8.3,22.400000000000002,45.0,9.9,Brandenburg,BB
12052,200112052,2001,Cottbus,17.3,12.3,19.1,41.2,2.8000000000000003,Brandenburg,BB
12052,200512052,2005,Cottbus,18.6,14.100000000000001,12.200000000000001,46.400000000000006,4.3,Brandenburg,BB
12052,200912052,2009,Cottbus,14.5,12.4,15.8,38.300000000000004,4.5,Brandenburg,BB
12052,201312052,2013,Cottbus,11.8,9.200000000000001,19.8,39.300000000000004,5.300000000000001,Brandenburg,BB
12052,201712052,2017,Cottbus,8.8,5.300000000000001,21.700000000000003,37.7,14.3,Brandenburg,BB
12053,200112053,2001,Frankfurt (Oder),18.8,12.200000000000001,13.8,41.300000000000004,2.7,Brandenburg,BB
12053,200512053,2005,Frankfurt (Oder),18.8,12.4,10.100000000000001,42.0,4.9,Brandenburg,BB
12053,200912053,2009,Frankfurt (Oder),15.3,11.200000000000001,15.0,40.300000000000004,5.4,Brandenburg,BB
12053,201312053,2013,Frankfurt (Oder),14.3,6.9,21.700000000000003,48.900000000000006,7.4,Brandenburg,BB
12053,201712053,2017,Frankfurt (Oder),8.9,6.4,22.5,40.400000000000006,12.8,Brandenburg,BB
12054,200112054,2001,Potsdam,11.100000000000001,15.700000000000001,17.7,26.3,5.7,Brandenburg,BB
12054,200512054,2005,Potsdam,13.4,15.100000000000001,10.4,28.0,8.4,Brandenburg,BB
12054,200912054,2009,Potsdam,8.4,11.3,13.100000000000001,27.3,9.0,Brandenburg,BB
12054,201312054,2013,Potsdam,7.5,8.700000000000001,16.5,30.400000000000002,9.9,Brandenburg,BB
12054,201712054,2017,Potsdam,6.0,6.9,18.400000000000002,32.7,17.900000000000002,Brandenburg,BB
12060,200112060,2001,Landkreis Barnim,17.3,12.9,15.0,32.6,1.6,Brandenburg,BB
12060,200512060,2005,Landkreis Barnim,17.2,14.100000000000001,11.100000000000001,41.7,2.2,Brandenburg,BB
12060,200912060,2009,Landkreis Barnim,11.4,13.3,15.8,43.400000000000006,3.0,Brandenburg,BB
12060,201312060,2013,Landkreis Barnim,9.4,9.5,23.200000000000003,41.5,3.2,Brandenburg,BB
12060,201712060,2017,Landkreis Barnim,6.300000000000001,8.0,26.5,39.400000000000006,8.8,Brandenburg,BB
12061,200112061,2001,Landkreis Dahme-Spreewald,13.5,11.8,17.0,31.5,1.4000000000000001,Brandenburg,BB
12061,200512061,2005,Landkreis Dahme-Spreewald,14.100000000000001,13.200000000000001,10.9,36.5,2.5,Brandenburg,BB
12061,200912061,2009,Landkreis Dahme-Spreewald,8.5,11.8,16.8,22.6,3.2,Brandenburg,BB
12061,201312061,2013,Landkreis Dahme-Spreewald,7.2,7.2,23.5,30.8,3.5,Brandenburg,BB
12061,201712061,2017,Landkreis Dahme-Spreewald,4.7,3.0,28.5,34.9,8.6,Brandenburg,BB
12062,200112062,2001,Landkreis Elbe-Elster,20.900000000000002,10.600000000000001,15.8,37.1,0.9,Brandenburg,BB
12062,200512062,2005,Landkreis Elbe-Elster,22.200000000000003,11.4,10.5,46.0,1.1,Brandenburg,BB
12062,200912062,2009,Landkreis Elbe-Elster,15.9,9.8,19.0,45.7,1.3,Brandenburg,BB
12062,201312062,2013,Landkreis Elbe-Elster,12.5,7.5,26.1,47.6,1.6,Brandenburg,BB
12062,201712062,2017,Landkreis Elbe-Elster,8.1,3.9000000000000004,34.1,47.0,4.6000000000000005,Brandenburg,BB
12063,200112063,2001,Landkreis Havelland,17.3,11.4,15.3,34.300000000000004,1.5,Brandenburg,BB
12063,200512063,2005,Landkreis Havelland,18.0,12.4,10.4,43.6,1.9000000000000001,Brandenburg,BB
12063,200912063,2009,Landkreis Havelland,11.200000000000001,10.5,17.0,38.900000000000006,2.2,Brandenburg,BB
12063,201312063,2013,Landkreis Havelland,9.3,8.8,23.1,37.2,2.5,Brandenburg,BB
12063,201712063,2017,Landkreis Havelland,6.4,8.700000000000001,26.5,43.300000000000004,8.700000000000001,Brandenburg,BB
12064,200112064,2001,Landkreis Märkisch-Oderland,17.3,12.9,13.8,31.400000000000002,1.0,Brandenburg,BB
12064,200512064,2005,Landkreis Märkisch-Oderland,18.3,11.8,10.4,38.300000000000004,1.6,Brandenburg,BB
12064,200912064,2009,Landkreis Märkisch-Oderland,12.700000000000001,10.700000000000001,17.1,35.2,2.0,Brandenburg,BB
12064,201312064,2013,Landkreis Märkisch-Oderland,9.8,8.0,24.1,36.0,2.8000000000000003,Brandenburg,BB
12064,201712064,2017,Landkreis Märkisch-Oderland,6.6000000000000005,7.1000000000000005,28.8,32.300000000000004,6.0,Brandenburg,BB
12065,200112065,2001,Landkreis Oberhavel,16.400000000000002,12.5,15.4,35.300000000000004,1.4000000000000001,Brandenburg,BB
12065,200512065,2005,Landkreis Oberhavel,16.900000000000002,13.700000000000001,10.9,,2.0,Brandenburg,BB
12065,200912065,2009,Landkreis Oberhavel,11.200000000000001,11.100000000000001,17.3,47.900000000000006,2.3000000000000003,Brandenburg,BB
12065,201312065,2013,Landkreis Oberhavel,8.9,7.4,23.900000000000002,43.800000000000004,3.0,Brandenburg,BB
12065,201712065,2017,Landkreis Oberhavel,6.2,7.300000000000001,22.8,45.0,9.8,Brandenburg,BB
12066,200112066,2001,Landkreis Oberspreewald-Lausitz,22.900000000000002,11.100000000000001,19.400000000000002,41.6,1.0,Brandenburg,BB
12066,200512066,2005,Landkreis Oberspreewald-Lausitz,24.200000000000003,11.3,12.100000000000001,50.6,1.3,Brandenburg,BB
12066,200912066,2009,Landkreis Oberspreewald-Lausitz,17.0,9.600000000000001,19.700000000000003,44.7,1.4000000000000001,Brandenburg,BB
12066,201312066,2013,Landkreis Oberspreewald-Lausitz,13.8,7.6000000000000005,22.400000000000002,48.800000000000004,2.0,Brandenburg,BB
12066,201712066,2017,Landkreis Oberspreewald-Lausitz,9.200000000000001,3.9000000000000004,27.1,45.6,5.9,Brandenburg,BB
12067,200112067,2001,Landkreis Oder-Spree,16.6,12.0,15.5,33.300000000000004,1.4000000000000001,Brandenburg,BB
12067,200512067,2005,Landkreis Oder-Spree,18.0,12.600000000000001,11.0,,2.0,Brandenburg,BB
12067,200912067,2009,Landkreis Oder-Spree,12.100000000000001,12.200000000000001,17.8,32.4,5.300000000000001,Brandenburg,BB
12067,201312067,2013,Landkreis Oder-Spree,9.0,8.4,24.6,44.800000000000004,3.8000000000000003,Brandenburg,BB
12067,201712067,2017,Landkreis Oder-Spree,7.300000000000001,8.0,28.200000000000003,48.7,10.600000000000001,Brandenburg,BB
12068,200112068,2001,Landkreis Ostprignitz-Ruppin,19.200000000000003,11.600000000000001,12.600000000000001,35.5,0.9,Brandenburg,BB
12068,200512068,2005,Landkreis Ostprignitz-Ruppin,20.3,13.0,10.100000000000001,,1.6,Brandenburg,BB
12068,200912068,2009,Landkreis Ostprignitz-Ruppin,15.700000000000001,10.8,15.4,36.5,1.2000000000000002,Brandenburg,BB
12068,201312068,2013,Landkreis Ostprignitz-Ruppin,10.4,8.1,19.900000000000002,30.8,1.9000000000000001,Brandenburg,BB
12068,201712068,2017,Landkreis Ostprignitz-Ruppin,7.7,8.1,23.3,33.7,6.5,Brandenburg,BB
12069,200112069,2001,Landkreis Potsdam-Mittelmark,12.5,12.200000000000001,17.6,31.700000000000003,1.3,Brandenburg,BB
12069,200512069,2005,Landkreis Potsdam-Mittelmark,13.0,14.5,11.5,34.2,1.7000000000000002,Brandenburg,BB
12069,200912069,2009,Landkreis Potsdam-Mittelmark,8.200000000000001,12.3,18.3,31.8,2.2,Brandenburg,BB
12069,201312069,2013,Landkreis Potsdam-Mittelmark,6.800000000000001,8.0,26.0,36.300000000000004,3.2,Brandenburg,BB
12069,201712069,2017,Landkreis Potsdam-Mittelmark,4.9,6.9,28.8,39.1,10.700000000000001,Brandenburg,BB
12070,200112070,2001,Landkreis Prignitz,19.900000000000002,10.5,13.5,37.5,0.5,Brandenburg,BB
12070,200512070,2005,Landkreis Prignitz,21.200000000000003,13.200000000000001,9.700000000000001,45.1,0.7000000000000001,Brandenburg,BB
12070,200912070,2009,Landkreis Prignitz,15.200000000000001,11.0,17.3,32.2,1.0,Brandenburg,BB
12070,201312070,2013,Landkreis Prignitz,12.700000000000001,7.5,22.8,42.6,1.6,Brandenburg,BB
12070,201712070,2017,Landkreis Prignitz,9.1,7.5,26.3,42.300000000000004,7.300000000000001,Brandenburg,BB
12071,200112071,2001,Landkreis Spree-Neiße,19.3,11.5,16.7,38.800000000000004,1.3,Brandenburg,BB
12071,200512071,2005,Landkreis Spree-Neiße,20.5,12.8,14.600000000000001,,1.8,Brandenburg,BB
12071,200912071,2009,Landkreis Spree-Neiße,13.100000000000001,9.3,21.200000000000003,36.9,1.6,Brandenburg,BB
12071,201312071,2013,Landkreis Spree-Neiße,10.4,6.0,24.900000000000002,39.2,2.2,Brandenburg,BB
12071,201712071,2017,Landkreis Spree-Neiße,7.4,4.2,27.8,38.900000000000006,7.0,Brandenburg,BB
12072,200112072,2001,Landkreis Teltow-Fläming,14.700000000000001,11.5,15.5,36.300000000000004,1.3,Brandenburg,BB
12072,200512072,2005,Landkreis Teltow-Fläming,15.700000000000001,13.9,9.8,38.1,2.2,Brandenburg,BB
12072,200912072,2009,Landkreis Teltow-Fläming,10.0,13.5,15.4,31.1,2.4000000000000004,Brandenburg,BB
12072,201312072,2013,Landkreis Teltow-Fläming,7.6000000000000005,9.8,22.200000000000003,32.9,3.3000000000000003,Brandenburg,BB
12072,201712072,2017,Landkreis Teltow-Fläming,5.6000000000000005,7.7,24.3,39.800000000000004,9.0,Brandenburg,BB
12073,200112073,2001,Landkreis Uckermark,23.3,10.4,14.100000000000001,39.300000000000004,0.9,Brandenburg,BB
12073,200512073,2005,Landkreis Uckermark,24.400000000000002,11.5,10.0,,1.4000000000000001,Brandenburg,BB
12073,200912073,2009,Landkreis Uckermark,18.0,10.600000000000001,18.3,45.0,1.6,Brandenburg,BB
12073,201312073,2013,Landkreis Uckermark,15.200000000000001,7.9,25.200000000000003,45.900000000000006,2.2,Brandenburg,BB
12073,201712073,2017,Landkreis Uckermark,12.4,8.1,25.200000000000003,54.900000000000006,7.2,Brandenburg,BB
13001,200113001,2001,Greifswald,18.5,14.9,12.0,36.7,1.6,Mecklenburg-Vorpommern,MV
13001,200513001,2005,Greifswald,21.5,15.9,8.9,47.6,2.3000000000000003,Mecklenburg-Vorpommern,MV
13001,200913001,2009,Greifswald,13.700000000000001,,,,,Mecklenburg-Vorpommern,MV
13001,201313001,2013,Greifswald,,,,,,Mecklenburg-Vorpommern,MV
13001,201713001,2017,Greifswald,,,,,,Mecklenburg-Vorpommern,MV
13002,200113002,2001,Neubrandenburg,19.1,16.2,13.100000000000001,37.2,1.4000000000000001,Mecklenburg-Vorpommern,MV
13002,200513002,2005,Neubrandenburg,21.700000000000003,13.700000000000001,9.8,47.400000000000006,2.1,Mecklenburg-Vorpommern,MV
13002,200913002,2009,Neubrandenburg,15.100000000000001,,,,,Mecklenburg-Vorpommern,MV
13002,201313002,2013,Neubrandenburg,,,,,,Mecklenburg-Vorpommern,MV
13002,201713002,2017,Neubrandenburg,,,,,,Mecklenburg-Vorpommern,MV
13003,200113003,2001,Rostock,15.9,11.3,17.1,27.5,3.4000000000000004,Mecklenburg-Vorpommern,MV
13003,200513003,2005,Rostock,19.900000000000002,13.600000000000001,10.4,41.6,5.6000000000000005,Mecklenburg-Vorpommern,MV
13003,200913003,2009,Rostock,13.700000000000001,11.600000000000001,12.9,25.0,5.800000000000001,Mecklenburg-Vorpommern,MV
13003,201313003,2013,Rostock,11.5,10.0,17.0,33.9,6.5,Mecklenburg-Vorpommern,MV
13003,201713003,2017,Rostock,8.700000000000001,9.4,18.400000000000002,32.0,12.3,Mecklenburg-Vorpommern,MV
13004,200113004,2001,Schwerin,15.0,13.4,14.700000000000001,32.6,4.9,Mecklenburg-Vorpommern,MV
13004,200513004,2005,Schwerin,17.400000000000002,14.100000000000001,8.8,36.9,6.9,Mecklenburg-Vorpommern,MV
13004,200913004,2009,Schwerin,13.600000000000001,11.8,12.8,26.1,9.1,Mecklenburg-Vorpommern,MV
13004,201313004,2013,Schwerin,11.600000000000001,9.4,17.900000000000002,32.2,8.9,Mecklenburg-Vorpommern,MV
13004,201713004,2017,Schwerin,9.1,11.0,18.3,30.5,16.5,Mecklenburg-Vorpommern,MV
13005,200113005,2001,Stralsund,20.3,13.0,15.200000000000001,37.1,1.1,Mecklenburg-Vorpommern,MV
13005,200513005,2005,Stralsund,22.1,14.5,10.3,48.7,1.4000000000000001,Mecklenburg-Vorpommern,MV
13005,200913005,2009,Stralsund,16.1,,,,,Mecklenburg-Vorpommern,MV
13005,201313005,2013,Stralsund,,,,,,Mecklenburg-Vorpommern,MV
13005,201713005,2017,Stralsund,,,,,,Mecklenburg-Vorpommern,MV
13006,200113006,2001,Wismar,19.1,11.600000000000001,17.6,40.0,4.3,Mecklenburg-Vorpommern,MV
13006,200513006,2005,Wismar,19.0,12.4,9.600000000000001,39.7,4.5,Mecklenburg-Vorpommern,MV
13006,200913006,2009,Wismar,15.4,,,,,Mecklenburg-Vorpommern,MV
13006,201313006,2013,Wismar,,,,,,Mecklenburg-Vorpommern,MV
13006,201713006,2017,Wismar,,,,,,Mecklenburg-Vorpommern,MV
13051,200113051,2001,Landkreis Bad Doberan,15.200000000000001,11.700000000000001,15.4,25.5,0.6000000000000001,Mecklenburg-Vorpommern,MV
13051,200513051,2005,Landkreis Bad Doberan,16.7,13.5,10.4,38.400000000000006,1.1,Mecklenburg-Vorpommern,MV
13051,200913051,2009,Landkreis Bad Doberan,9.4,,,,,Mecklenburg-Vorpommern,MV
13051,201313051,2013,Landkreis Bad Doberan,,,,,,Mecklenburg-Vorpommern,MV
13051,201713051,2017,Landkreis Bad Doberan,,,,,,Mecklenburg-Vorpommern,MV
13052,200113052,2001,Landkreis Demmin,24.900000000000002,11.0,10.3,39.0,0.6000000000000001,Mecklenburg-Vorpommern,MV
13052,200513052,2005,Landkreis Demmin,26.0,10.5,9.4,50.1,0.9,Mecklenburg-Vorpommern,MV
13052,200913052,2009,Landkreis Demmin,18.3,,,,,Mecklenburg-Vorpommern,MV
13052,201313052,2013,Landkreis Demmin,,,,,,Mecklenburg-Vorpommern,MV
13052,201713052,2017,Landkreis Demmin,,,,,,Mecklenburg-Vorpommern,MV
13053,200113053,2001,Landkreis Güstrow,20.5,11.8,11.9,26.900000000000002,0.9,Mecklenburg-Vorpommern,MV
13053,200513053,2005,Landkreis Güstrow,23.0,12.5,8.9,46.5,1.2000000000000002,Mecklenburg-Vorpommern,MV
13053,200913053,2009,Landkreis Güstrow,14.5,,,,,Mecklenburg-Vorpommern,MV
13053,201313053,2013,Landkreis Güstrow,,,,,,Mecklenburg-Vorpommern,MV
13053,201713053,2017,Landkreis Güstrow,,,,,,Mecklenburg-Vorpommern,MV
13054,200113054,2001,Landkreis Ludwigslust,12.100000000000001,12.100000000000001,12.700000000000001,29.700000000000003,0.8,Mecklenburg-Vorpommern,MV
13054,200513054,2005,Landkreis Ludwigslust,13.700000000000001,16.6,8.200000000000001,33.5,1.1,Mecklenburg-Vorpommern,MV
13054,200913054,2009,Landkreis Ludwigslust,9.8,,,,,Mecklenburg-Vorpommern,MV
13054,201313054,2013,Landkreis Ludwigslust,,,,,,Mecklenburg-Vorpommern,MV
13054,201713054,2017,Landkreis Ludwigslust,,,,,,Mecklenburg-Vorpommern,MV
13055,200113055,2001,Landkreis Mecklenburg-Strelitz,21.6,11.4,11.700000000000001,32.6,0.6000000000000001,Mecklenburg-Vorpommern,MV
13055,200513055,2005,Landkreis Mecklenburg-Strelitz,23.700000000000003,10.8,10.3,47.5,1.0,Mecklenburg-Vorpommern,MV
13055,200913055,2009,Landkreis Mecklenburg-Strelitz,15.100000000000001,,,,,Mecklenburg-Vorpommern,MV
13055,201313055,2013,Landkreis Mecklenburg-Strelitz,,,,,,Mecklenburg-Vorpommern,MV
13055,201713055,2017,Landkreis Mecklenburg-Strelitz,,,,,,Mecklenburg-Vorpommern,MV
13056,200113056,2001,Landkreis Müritz,20.700000000000003,11.3,12.600000000000001,32.800000000000004,0.5,Mecklenburg-Vorpommern,MV
13056,200513056,2005,Landkreis Müritz,20.400000000000002,10.5,9.5,43.0,1.2000000000000002,Mecklenburg-Vorpommern,MV
13056,200913056,2009,Landkreis Müritz,12.700000000000001,,,,,Mecklenburg-Vorpommern,MV
13056,201313056,2013,Landkreis Müritz,,,,,,Mecklenburg-Vorpommern,MV
13056,201713056,2017,Landkreis Müritz,,,,,,Mecklenburg-Vorpommern,MV
13057,200113057,2001,Landkreis Nordvorpommern,21.5,11.0,12.700000000000001,32.7,0.5,Mecklenburg-Vorpommern,MV
13057,200513057,2005,Landkreis Nordvorpommern,23.5,13.100000000000001,9.9,41.6,0.8,Mecklenburg-Vorpommern,MV
13057,200913057,2009,Landkreis Nordvorpommern,14.9,,,,,Mecklenburg-Vorpommern,MV
13057,201313057,2013,Landkreis Nordvorpommern,,,,,,Mecklenburg-Vorpommern,MV
13057,201713057,2017,Landkreis Nordvorpommern,,,,,,Mecklenburg-Vorpommern,MV
13058,200113058,2001,Landkreis Nordwestmecklenburg,14.4,11.8,12.8,30.6,0.9,Mecklenburg-Vorpommern,MV
13058,200513058,2005,Landkreis Nordwestmecklenburg,15.8,14.4,8.6,34.9,1.2000000000000002,Mecklenburg-Vorpommern,MV
13058,200913058,2009,Landkreis Nordwestmecklenburg,11.3,,,,,Mecklenburg-Vorpommern,MV
13058,201313058,2013,Landkreis Nordwestmecklenburg,,,,,,Mecklenburg-Vorpommern,MV
13058,201713058,2017,Landkreis Nordwestmecklenburg,,,,,,Mecklenburg-Vorpommern,MV
13059,200113059,2001,Landkreis Ostvorpommern,20.1,11.600000000000001,11.5,28.900000000000002,0.8,Mecklenburg-Vorpommern,MV
13059,200513059,2005,Landkreis Ostvorpommern,24.400000000000002,14.200000000000001,10.100000000000001,,1.4000000000000001,Mecklenburg-Vorpommern,MV
13059,200913059,2009,Landkreis Ostvorpommern,15.9,,,,,Mecklenburg-Vorpommern,MV
13059,201313059,2013,Landkreis Ostvorpommern,,,,,,Mecklenburg-Vorpommern,MV
13059,201713059,2017,Landkreis Ostvorpommern,,,,,,Mecklenburg-Vorpommern,MV
13060,200113060,2001,Landkreis Parchim,16.900000000000002,10.700000000000001,12.0,32.4,0.7000000000000001,Mecklenburg-Vorpommern,MV
13060,200513060,2005,Landkreis Parchim,17.1,12.5,8.3,40.7,0.9,Mecklenburg-Vorpommern,MV
13060,200913060,2009,Landkreis Parchim,11.600000000000001,,,,,Mecklenburg-Vorpommern,MV
13060,201313060,2013,Landkreis Parchim,,,,,,Mecklenburg-Vorpommern,MV
13060,201713060,2017,Landkreis Parchim,,,,,,Mecklenburg-Vorpommern,MV
13061,200113061,2001,Landkreis Rügen,18.7,11.8,12.8,22.8,0.7000000000000001,Mecklenburg-Vorpommern,MV
13061,200513061,2005,Landkreis Rügen,19.400000000000002,14.100000000000001,9.600000000000001,30.700000000000003,1.1,Mecklenburg-Vorpommern,MV
13061,200913061,2009,Landkreis Rügen,12.4,,,,,Mecklenburg-Vorpommern,MV
13061,201313061,2013,Landkreis Rügen,,,,,,Mecklenburg-Vorpommern,MV
13061,201713061,2017,Landkreis Rügen,,,,,,Mecklenburg-Vorpommern,MV
13062,200113062,2001,Landkreis Uecker-Randow,24.700000000000003,11.8,9.600000000000001,39.900000000000006,0.8,Mecklenburg-Vorpommern,MV
13062,200513062,2005,Landkreis Uecker-Randow,27.6,10.5,9.0,49.800000000000004,1.2000000000000002,Mecklenburg-Vorpommern,MV
13062,200913062,2009,Landkreis Uecker-Randow,17.2,,,,,Mecklenburg-Vorpommern,MV
13062,201313062,2013,Landkreis Uecker-Randow,,,,,,Mecklenburg-Vorpommern,MV
13062,201713062,2017,Landkreis Uecker-Randow,,,,,,Mecklenburg-Vorpommern,MV
13071,200113071,2001,Landkreis Mecklenburgische Seenplatte,,,,,,Mecklenburg-Vorpommern,MV
13071,200513071,2005,Landkreis Mecklenburgische Seenplatte,,,,,,Mecklenburg-Vorpommern,MV
13071,200913071,2009,Landkreis Mecklenburgische Seenplatte,,10.0,15.8,27.5,1.3,Mecklenburg-Vorpommern,MV
13071,201313071,2013,Landkreis Mecklenburgische Seenplatte,13.9,8.700000000000001,22.6,38.0,1.5,Mecklenburg-Vorpommern,MV
13071,201713071,2017,Landkreis Mecklenburgische Seenplatte,10.600000000000001,7.4,26.5,43.300000000000004,5.9,Mecklenburg-Vorpommern,MV
13072,200113072,2001,Landkreis Rostock,,,,,,Mecklenburg-Vorpommern,MV
13072,200513072,2005,Landkreis Rostock,,,,,,Mecklenburg-Vorpommern,MV
13072,200913072,2009,Landkreis Rostock,,11.700000000000001,15.8,22.400000000000002,1.5,Mecklenburg-Vorpommern,MV
13072,201313072,2013,Landkreis Rostock,9.3,9.4,21.200000000000003,31.6,1.7000000000000002,Mecklenburg-Vorpommern,MV
13072,201713072,2017,Landkreis Rostock,6.6000000000000005,8.1,26.6,35.5,6.300000000000001,Mecklenburg-Vorpommern,MV
13073,200113073,2001,Landkreis Vorpommern-Rügen,,,,,,Mecklenburg-Vorpommern,MV
13073,200513073,2005,Landkreis Vorpommern-Rügen,,,,,,Mecklenburg-Vorpommern,MV
13073,200913073,2009,Landkreis Vorpommern-Rügen,,11.700000000000001,15.8,22.5,1.2000000000000002,Mecklenburg-Vorpommern,MV
13073,201313073,2013,Landkreis Vorpommern-Rügen,13.200000000000001,8.9,22.5,28.3,1.5,Mecklenburg-Vorpommern,MV
13073,201713073,2017,Landkreis Vorpommern-Rügen,9.9,7.4,25.1,27.5,6.6000000000000005,Mecklenburg-Vorpommern,MV
13074,200113074,2001,Landkreis Nordwestmecklenburg,,,,,,Mecklenburg-Vorpommern,MV
13074,200513074,2005,Landkreis Nordwestmecklenburg,,,,,,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,,12.5,16.0,31.400000000000002,2.5,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,9.9,9.3,23.5,38.400000000000006,2.8000000000000003,Mecklenburg-Vorpommern,MV
13074,201713074,2017,Landkreis Nordwestmecklenburg,6.9,8.6,25.700000000000003,35.9,7.9,Mecklenburg-Vorpommern,MV
