,YearSchluessel,Year,Stadt-/Landkreis,Anteil neue Wohngebäude mit 1 oder 2 Wohnungen in Prozent,LAND_NAME,LAND_ABK
9179,200509179,2005,Landkreis Fürstenfeldbruck,89.7,Bayern,BY
9179,200909179,2009,Landkreis Fürstenfeldbruck,92.80000000000001,Bayern,BY
9179,201309179,2013,Landkreis Fürstenfeldbruck,87.30000000000001,Bayern,BY
9179,201709179,2017,Landkreis Fürstenfeldbruck,87.2,Bayern,BY
9180,199509180,1995,Landkreis Garmisch-Partenkirchen,60.800000000000004,Bayern,BY
9180,200009180,2000,Landkreis Garmisch-Partenkirchen,75.60000000000001,Bayern,BY
9180,200509180,2005,Landkreis Garmisch-Partenkirchen,80.80000000000001,Bayern,BY
9180,200909180,2009,Landkreis Garmisch-Partenkirchen,90.0,Bayern,BY
9180,201309180,2013,Landkreis Garmisch-Partenkirchen,83.10000000000001,Bayern,BY
9180,201709180,2017,Landkreis Garmisch-Partenkirchen,83.80000000000001,Bayern,BY
9181,199509181,1995,Landkreis Landsberg am Lech,91.9,Bayern,BY
9181,200009181,2000,Landkreis Landsberg am Lech,91.80000000000001,Bayern,BY
9181,200509181,2005,Landkreis Landsberg am Lech,97.10000000000001,Bayern,BY
9181,200909181,2009,Landkreis Landsberg am Lech,97.9,Bayern,BY
9181,201309181,2013,Landkreis Landsberg am Lech,92.80000000000001,Bayern,BY
9181,201709181,2017,Landkreis Landsberg am Lech,91.5,Bayern,BY
9182,199509182,1995,Landkreis Miesbach,80.60000000000001,Bayern,BY
9182,200009182,2000,Landkreis Miesbach,88.0,Bayern,BY
9182,200509182,2005,Landkreis Miesbach,87.80000000000001,Bayern,BY
9182,200909182,2009,Landkreis Miesbach,89.9,Bayern,BY
9182,201309182,2013,Landkreis Miesbach,91.10000000000001,Bayern,BY
9182,201709182,2017,Landkreis Miesbach,86.5,Bayern,BY
9183,199509183,1995,Landkreis Mühldorf am Inn,91.10000000000001,Bayern,BY
9183,200009183,2000,Landkreis Mühldorf am Inn,94.7,Bayern,BY
9183,200509183,2005,Landkreis Mühldorf am Inn,94.4,Bayern,BY
9183,200909183,2009,Landkreis Mühldorf am Inn,93.4,Bayern,BY
9183,201309183,2013,Landkreis Mühldorf am Inn,96.2,Bayern,BY
9183,201709183,2017,Landkreis Mühldorf am Inn,89.9,Bayern,BY
9184,199509184,1995,Landkreis München (Land),80.9,Bayern,BY
9184,200009184,2000,Landkreis München (Land),81.2,Bayern,BY
9184,200509184,2005,Landkreis München (Land),84.2,Bayern,BY
9184,200909184,2009,Landkreis München (Land),83.4,Bayern,BY
9184,201309184,2013,Landkreis München (Land),86.80000000000001,Bayern,BY
9184,201709184,2017,Landkreis München (Land),91.60000000000001,Bayern,BY
9185,199509185,1995,Landkreis Neuburg-Schrobenhausen,89.80000000000001,Bayern,BY
9185,200009185,2000,Landkreis Neuburg-Schrobenhausen,96.7,Bayern,BY
9185,200509185,2005,Landkreis Neuburg-Schrobenhausen,94.60000000000001,Bayern,BY
9185,200909185,2009,Landkreis Neuburg-Schrobenhausen,96.60000000000001,Bayern,BY
9185,201309185,2013,Landkreis Neuburg-Schrobenhausen,89.10000000000001,Bayern,BY
9185,201709185,2017,Landkreis Neuburg-Schrobenhausen,92.10000000000001,Bayern,BY
9186,199509186,1995,Landkreis Pfaffenhofen an der Ilm,89.0,Bayern,BY
9186,200009186,2000,Landkreis Pfaffenhofen an der Ilm,95.30000000000001,Bayern,BY
9186,200509186,2005,Landkreis Pfaffenhofen an der Ilm,94.9,Bayern,BY
9186,200909186,2009,Landkreis Pfaffenhofen an der Ilm,93.60000000000001,Bayern,BY
9186,201309186,2013,Landkreis Pfaffenhofen an der Ilm,89.60000000000001,Bayern,BY
9186,201709186,2017,Landkreis Pfaffenhofen an der Ilm,77.60000000000001,Bayern,BY
9187,199509187,1995,Landkreis Rosenheim (Land),86.10000000000001,Bayern,BY
9187,200009187,2000,Landkreis Rosenheim (Land),91.30000000000001,Bayern,BY
9187,200509187,2005,Landkreis Rosenheim (Land),92.60000000000001,Bayern,BY
9187,200909187,2009,Landkreis Rosenheim (Land),93.9,Bayern,BY
9187,201309187,2013,Landkreis Rosenheim (Land),89.7,Bayern,BY
9187,201709187,2017,Landkreis Rosenheim (Land),87.2,Bayern,BY
9188,199509188,1995,Landkreis Starnberg,76.9,Bayern,BY
9188,200009188,2000,Landkreis Starnberg,87.9,Bayern,BY
9188,200509188,2005,Landkreis Starnberg,90.0,Bayern,BY
9188,200909188,2009,Landkreis Starnberg,89.9,Bayern,BY
9188,201309188,2013,Landkreis Starnberg,92.0,Bayern,BY
9188,201709188,2017,Landkreis Starnberg,90.80000000000001,Bayern,BY
9189,199509189,1995,Landkreis Traunstein,83.4,Bayern,BY
9189,200009189,2000,Landkreis Traunstein,91.7,Bayern,BY
9189,200509189,2005,Landkreis Traunstein,93.7,Bayern,BY
9189,200909189,2009,Landkreis Traunstein,96.5,Bayern,BY
9189,201309189,2013,Landkreis Traunstein,88.0,Bayern,BY
9189,201709189,2017,Landkreis Traunstein,86.5,Bayern,BY
9190,199509190,1995,Landkreis Weilheim-Schongau,87.5,Bayern,BY
9190,200009190,2000,Landkreis Weilheim-Schongau,94.0,Bayern,BY
9190,200509190,2005,Landkreis Weilheim-Schongau,92.9,Bayern,BY
9190,200909190,2009,Landkreis Weilheim-Schongau,95.5,Bayern,BY
9190,201309190,2013,Landkreis Weilheim-Schongau,95.80000000000001,Bayern,BY
9190,201709190,2017,Landkreis Weilheim-Schongau,87.30000000000001,Bayern,BY
9261,199509261,1995,Landshut,83.60000000000001,Bayern,BY
9261,200009261,2000,Landshut,94.2,Bayern,BY
9261,200509261,2005,Landshut,92.10000000000001,Bayern,BY
9261,200909261,2009,Landshut,89.30000000000001,Bayern,BY
9261,201309261,2013,Landshut,89.0,Bayern,BY
9261,201709261,2017,Landshut,70.8,Bayern,BY
9262,199509262,1995,Passau,88.9,Bayern,BY
9262,200009262,2000,Passau,91.2,Bayern,BY
9262,200509262,2005,Passau,88.0,Bayern,BY
9262,200909262,2009,Passau,95.0,Bayern,BY
9262,201309262,2013,Passau,80.30000000000001,Bayern,BY
9262,201709262,2017,Passau,61.300000000000004,Bayern,BY
9263,199509263,1995,Straubing,76.9,Bayern,BY
9263,200009263,2000,Straubing,87.10000000000001,Bayern,BY
9263,200509263,2005,Straubing,95.30000000000001,Bayern,BY
9263,200909263,2009,Straubing,88.0,Bayern,BY
9263,201309263,2013,Straubing,85.7,Bayern,BY
9263,201709263,2017,Straubing,77.9,Bayern,BY
9271,199509271,1995,Landkreis Deggendorf,88.2,Bayern,BY
9271,200009271,2000,Landkreis Deggendorf,95.10000000000001,Bayern,BY
9271,200509271,2005,Landkreis Deggendorf,95.7,Bayern,BY
9271,200909271,2009,Landkreis Deggendorf,94.2,Bayern,BY
9271,201309271,2013,Landkreis Deggendorf,90.5,Bayern,BY
9271,201709271,2017,Landkreis Deggendorf,92.10000000000001,Bayern,BY
9272,199509272,1995,Landkreis Freyung-Grafenau,89.4,Bayern,BY
9272,200009272,2000,Landkreis Freyung-Grafenau,94.60000000000001,Bayern,BY
9272,200509272,2005,Landkreis Freyung-Grafenau,98.30000000000001,Bayern,BY
9272,200909272,2009,Landkreis Freyung-Grafenau,97.9,Bayern,BY
9272,201309272,2013,Landkreis Freyung-Grafenau,98.2,Bayern,BY
9272,201709272,2017,Landkreis Freyung-Grafenau,98.2,Bayern,BY
9273,199509273,1995,Landkreis Kehlheim,88.0,Bayern,BY
9273,200009273,2000,Landkreis Kehlheim,93.4,Bayern,BY
9273,200509273,2005,Landkreis Kehlheim,95.30000000000001,Bayern,BY
9273,200909273,2009,Landkreis Kehlheim,95.5,Bayern,BY
9273,201309273,2013,Landkreis Kehlheim,93.9,Bayern,BY
9273,201709273,2017,Landkreis Kehlheim,91.9,Bayern,BY
9274,199509274,1995,Landkreis Landshut (Land),93.7,Bayern,BY
9274,200009274,2000,Landkreis Landshut (Land),96.4,Bayern,BY
9274,200509274,2005,Landkreis Landshut (Land),96.9,Bayern,BY
9274,200909274,2009,Landkreis Landshut (Land),98.9,Bayern,BY
9274,201309274,2013,Landkreis Landshut (Land),98.30000000000001,Bayern,BY
9274,201709274,2017,Landkreis Landshut (Land),97.60000000000001,Bayern,BY
9275,199509275,1995,Landkreis Passau (Land),85.0,Bayern,BY
9275,200009275,2000,Landkreis Passau (Land),93.30000000000001,Bayern,BY
9275,200509275,2005,Landkreis Passau (Land),96.2,Bayern,BY
9275,200909275,2009,Landkreis Passau (Land),94.9,Bayern,BY
9275,201309275,2013,Landkreis Passau (Land),98.30000000000001,Bayern,BY
9275,201709275,2017,Landkreis Passau (Land),93.5,Bayern,BY
9276,199509276,1995,Landkreis Regen,83.2,Bayern,BY
9276,200009276,2000,Landkreis Regen,92.80000000000001,Bayern,BY
9276,200509276,2005,Landkreis Regen,96.30000000000001,Bayern,BY
9276,200909276,2009,Landkreis Regen,97.60000000000001,Bayern,BY
9276,201309276,2013,Landkreis Regen,96.9,Bayern,BY
9276,201709276,2017,Landkreis Regen,93.4,Bayern,BY
9277,199509277,1995,Landkreis Rottal-Inn,90.30000000000001,Bayern,BY
9277,200009277,2000,Landkreis Rottal-Inn,97.10000000000001,Bayern,BY
9277,200509277,2005,Landkreis Rottal-Inn,97.10000000000001,Bayern,BY
9277,200909277,2009,Landkreis Rottal-Inn,97.2,Bayern,BY
9277,201309277,2013,Landkreis Rottal-Inn,93.30000000000001,Bayern,BY
9277,201709277,2017,Landkreis Rottal-Inn,93.7,Bayern,BY
9278,199509278,1995,Landkreis Straubing-Bogen,93.30000000000001,Bayern,BY
9278,200009278,2000,Landkreis Straubing-Bogen,97.4,Bayern,BY
9278,200509278,2005,Landkreis Straubing-Bogen,98.0,Bayern,BY
9278,200909278,2009,Landkreis Straubing-Bogen,98.5,Bayern,BY
9278,201309278,2013,Landkreis Straubing-Bogen,98.30000000000001,Bayern,BY
9278,201709278,2017,Landkreis Straubing-Bogen,95.4,Bayern,BY
9279,199509279,1995,Landkreis Dingolfing-Landau,96.2,Bayern,BY
9279,200009279,2000,Landkreis Dingolfing-Landau,96.60000000000001,Bayern,BY
9279,200509279,2005,Landkreis Dingolfing-Landau,97.80000000000001,Bayern,BY
9279,200909279,2009,Landkreis Dingolfing-Landau,98.5,Bayern,BY
9279,201309279,2013,Landkreis Dingolfing-Landau,97.7,Bayern,BY
9279,201709279,2017,Landkreis Dingolfing-Landau,92.4,Bayern,BY
9361,199509361,1995,Amberg,84.7,Bayern,BY
9361,200009361,2000,Amberg,96.80000000000001,Bayern,BY
9361,200509361,2005,Amberg,92.2,Bayern,BY
9361,200909361,2009,Amberg,95.7,Bayern,BY
9361,201309361,2013,Amberg,98.60000000000001,Bayern,BY
9361,201709361,2017,Amberg,75.0,Bayern,BY
9362,199509362,1995,Regensburg,54.1,Bayern,BY
9362,200009362,2000,Regensburg,81.10000000000001,Bayern,BY
9362,200509362,2005,Regensburg,80.10000000000001,Bayern,BY
9362,200909362,2009,Regensburg,83.4,Bayern,BY
9362,201309362,2013,Regensburg,77.9,Bayern,BY
9362,201709362,2017,Regensburg,75.9,Bayern,BY
9363,199509363,1995,Weiden in der Oberpfalz,72.0,Bayern,BY
9363,200009363,2000,Weiden in der Oberpfalz,91.30000000000001,Bayern,BY
9363,200509363,2005,Weiden in der Oberpfalz,92.9,Bayern,BY
9363,200909363,2009,Weiden in der Oberpfalz,90.9,Bayern,BY
9363,201309363,2013,Weiden in der Oberpfalz,87.7,Bayern,BY
9363,201709363,2017,Weiden in der Oberpfalz,82.60000000000001,Bayern,BY
9371,199509371,1995,Landkreis Amberg-Sulzbach,94.0,Bayern,BY
9371,200009371,2000,Landkreis Amberg-Sulzbach,97.80000000000001,Bayern,BY
9371,200509371,2005,Landkreis Amberg-Sulzbach,97.5,Bayern,BY
9371,200909371,2009,Landkreis Amberg-Sulzbach,98.10000000000001,Bayern,BY
9371,201309371,2013,Landkreis Amberg-Sulzbach,95.4,Bayern,BY
9371,201709371,2017,Landkreis Amberg-Sulzbach,96.30000000000001,Bayern,BY
9372,199509372,1995,Landkreis Cham,90.80000000000001,Bayern,BY
9372,200009372,2000,Landkreis Cham,96.10000000000001,Bayern,BY
9372,200509372,2005,Landkreis Cham,96.4,Bayern,BY
9372,200909372,2009,Landkreis Cham,97.10000000000001,Bayern,BY
9372,201309372,2013,Landkreis Cham,98.2,Bayern,BY
9372,201709372,2017,Landkreis Cham,95.30000000000001,Bayern,BY
9373,199509373,1995,Landkreis Neumarkt in der Oberpfalz,94.2,Bayern,BY
9373,200009373,2000,Landkreis Neumarkt in der Oberpfalz,95.0,Bayern,BY
9373,200509373,2005,Landkreis Neumarkt in der Oberpfalz,94.2,Bayern,BY
9373,200909373,2009,Landkreis Neumarkt in der Oberpfalz,97.0,Bayern,BY
9373,201309373,2013,Landkreis Neumarkt in der Oberpfalz,91.60000000000001,Bayern,BY
9373,201709373,2017,Landkreis Neumarkt in der Oberpfalz,86.80000000000001,Bayern,BY
9374,199509374,1995,Landkreis Neustadt an der Waldnaab,88.0,Bayern,BY
9374,200009374,2000,Landkreis Neustadt an der Waldnaab,95.30000000000001,Bayern,BY
9374,200509374,2005,Landkreis Neustadt an der Waldnaab,97.9,Bayern,BY
9374,200909374,2009,Landkreis Neustadt an der Waldnaab,96.30000000000001,Bayern,BY
9374,201309374,2013,Landkreis Neustadt an der Waldnaab,97.2,Bayern,BY
9374,201709374,2017,Landkreis Neustadt an der Waldnaab,97.7,Bayern,BY
9375,199509375,1995,Landkreis Regensburg (Land),90.5,Bayern,BY
9375,200009375,2000,Landkreis Regensburg (Land),96.0,Bayern,BY
9375,200509375,2005,Landkreis Regensburg (Land),97.30000000000001,Bayern,BY
9375,200909375,2009,Landkreis Regensburg (Land),95.0,Bayern,BY
9375,201309375,2013,Landkreis Regensburg (Land),94.9,Bayern,BY
9375,201709375,2017,Landkreis Regensburg (Land),92.4,Bayern,BY
9376,199509376,1995,Landkreis Schwandorf,89.80000000000001,Bayern,BY
9376,200009376,2000,Landkreis Schwandorf,95.30000000000001,Bayern,BY
9376,200509376,2005,Landkreis Schwandorf,96.5,Bayern,BY
9376,200909376,2009,Landkreis Schwandorf,96.5,Bayern,BY
9376,201309376,2013,Landkreis Schwandorf,94.5,Bayern,BY
9376,201709376,2017,Landkreis Schwandorf,94.10000000000001,Bayern,BY
9377,199509377,1995,Landkreis Tirschenreuth,88.10000000000001,Bayern,BY
9377,200009377,2000,Landkreis Tirschenreuth,97.10000000000001,Bayern,BY
9377,200509377,2005,Landkreis Tirschenreuth,95.80000000000001,Bayern,BY
9377,200909377,2009,Landkreis Tirschenreuth,100.0,Bayern,BY
9377,201309377,2013,Landkreis Tirschenreuth,97.5,Bayern,BY
9377,201709377,2017,Landkreis Tirschenreuth,96.30000000000001,Bayern,BY
9461,199509461,1995,Bamberg,63.1,Bayern,BY
9461,200009461,2000,Bamberg,83.9,Bayern,BY
9461,200509461,2005,Bamberg,67.7,Bayern,BY
9461,200909461,2009,Bamberg,79.10000000000001,Bayern,BY
9461,201309461,2013,Bamberg,76.60000000000001,Bayern,BY
9461,201709461,2017,Bamberg,90.4,Bayern,BY
9462,199509462,1995,Bayreuth,84.60000000000001,Bayern,BY
9462,200009462,2000,Bayreuth,88.0,Bayern,BY
9462,200509462,2005,Bayreuth,100.0,Bayern,BY
9462,200909462,2009,Bayreuth,90.9,Bayern,BY
9462,201309462,2013,Bayreuth,94.7,Bayern,BY
9462,201709462,2017,Bayreuth,62.800000000000004,Bayern,BY
9463,199509463,1995,Coburg,77.60000000000001,Bayern,BY
9463,200009463,2000,Coburg,91.60000000000001,Bayern,BY
9463,200509463,2005,Coburg,89.5,Bayern,BY
9463,200909463,2009,Coburg,95.80000000000001,Bayern,BY
9463,201309463,2013,Coburg,84.4,Bayern,BY
9463,201709463,2017,Coburg,74.3,Bayern,BY
9464,199509464,1995,Hof,57.300000000000004,Bayern,BY
9464,200009464,2000,Hof,95.5,Bayern,BY
9464,200509464,2005,Hof,100.0,Bayern,BY
9464,200909464,2009,Hof,100.0,Bayern,BY
9464,201309464,2013,Hof,95.7,Bayern,BY
9464,201709464,2017,Hof,88.2,Bayern,BY
9471,199509471,1995,Landkreis Bamberg (Land),84.9,Bayern,BY
9471,200009471,2000,Landkreis Bamberg (Land),93.7,Bayern,BY
9471,200509471,2005,Landkreis Bamberg (Land),95.30000000000001,Bayern,BY
9471,200909471,2009,Landkreis Bamberg (Land),95.5,Bayern,BY
9471,201309471,2013,Landkreis Bamberg (Land),94.5,Bayern,BY
9471,201709471,2017,Landkreis Bamberg (Land),94.7,Bayern,BY
9472,199509472,1995,Landkreis Bayreuth (Land),89.10000000000001,Bayern,BY
9472,200009472,2000,Landkreis Bayreuth (Land),95.4,Bayern,BY
9472,200509472,2005,Landkreis Bayreuth (Land),98.80000000000001,Bayern,BY
9472,200909472,2009,Landkreis Bayreuth (Land),100.0,Bayern,BY
9472,201309472,2013,Landkreis Bayreuth (Land),96.5,Bayern,BY
9472,201709472,2017,Landkreis Bayreuth (Land),98.9,Bayern,BY
9473,199509473,1995,Landkreis Coburg (Land),76.60000000000001,Bayern,BY
9473,200009473,2000,Landkreis Coburg (Land),93.9,Bayern,BY
9473,200509473,2005,Landkreis Coburg (Land),98.2,Bayern,BY
9473,200909473,2009,Landkreis Coburg (Land),100.0,Bayern,BY
9473,201309473,2013,Landkreis Coburg (Land),98.9,Bayern,BY
9473,201709473,2017,Landkreis Coburg (Land),96.5,Bayern,BY
9474,199509474,1995,Landkreis Forchheim,87.7,Bayern,BY
9474,200009474,2000,Landkreis Forchheim,93.0,Bayern,BY
9474,200509474,2005,Landkreis Forchheim,96.9,Bayern,BY
9474,200909474,2009,Landkreis Forchheim,94.4,Bayern,BY
9474,201309474,2013,Landkreis Forchheim,91.30000000000001,Bayern,BY
9474,201709474,2017,Landkreis Forchheim,89.80000000000001,Bayern,BY
9475,199509475,1995,Landkreis Hof (Land),86.9,Bayern,BY
9475,200009475,2000,Landkreis Hof (Land),94.4,Bayern,BY
9475,200509475,2005,Landkreis Hof (Land),100.0,Bayern,BY
9475,200909475,2009,Landkreis Hof (Land),98.5,Bayern,BY
9475,201309475,2013,Landkreis Hof (Land),96.10000000000001,Bayern,BY
9475,201709475,2017,Landkreis Hof (Land),94.30000000000001,Bayern,BY
9476,199509476,1995,Landkreis Kronach,89.80000000000001,Bayern,BY
9476,200009476,2000,Landkreis Kronach,93.0,Bayern,BY
9476,200509476,2005,Landkreis Kronach,97.10000000000001,Bayern,BY
9476,200909476,2009,Landkreis Kronach,100.0,Bayern,BY
9476,201309476,2013,Landkreis Kronach,91.5,Bayern,BY
9476,201709476,2017,Landkreis Kronach,91.2,Bayern,BY
9477,199509477,1995,Landkreis Kulmbach,83.4,Bayern,BY
9477,200009477,2000,Landkreis Kulmbach,97.30000000000001,Bayern,BY
9477,200509477,2005,Landkreis Kulmbach,99.4,Bayern,BY
9477,200909477,2009,Landkreis Kulmbach,91.10000000000001,Bayern,BY
9477,201309477,2013,Landkreis Kulmbach,96.10000000000001,Bayern,BY
9477,201709477,2017,Landkreis Kulmbach,97.5,Bayern,BY
9478,199509478,1995,Landkreis Lichtenfels,88.30000000000001,Bayern,BY
9478,200009478,2000,Landkreis Lichtenfels,88.30000000000001,Bayern,BY
9478,200509478,2005,Landkreis Lichtenfels,95.7,Bayern,BY
9478,200909478,2009,Landkreis Lichtenfels,98.60000000000001,Bayern,BY
9478,201309478,2013,Landkreis Lichtenfels,95.7,Bayern,BY
9478,201709478,2017,Landkreis Lichtenfels,92.60000000000001,Bayern,BY
9479,199509479,1995,Landkreis Wunsiedel im Fichtelgebirge,86.2,Bayern,BY
9479,200009479,2000,Landkreis Wunsiedel im Fichtelgebirge,93.2,Bayern,BY
9479,200509479,2005,Landkreis Wunsiedel im Fichtelgebirge,97.5,Bayern,BY
9479,200909479,2009,Landkreis Wunsiedel im Fichtelgebirge,96.4,Bayern,BY
9479,201309479,2013,Landkreis Wunsiedel im Fichtelgebirge,100.0,Bayern,BY
9479,201709479,2017,Landkreis Wunsiedel im Fichtelgebirge,94.80000000000001,Bayern,BY
9561,199509561,1995,Ansbach,63.7,Bayern,BY
9561,200009561,2000,Ansbach,89.4,Bayern,BY
9561,200509561,2005,Ansbach,96.0,Bayern,BY
9561,200909561,2009,Ansbach,89.30000000000001,Bayern,BY
9561,201309561,2013,Ansbach,91.10000000000001,Bayern,BY
9561,201709561,2017,Ansbach,95.30000000000001,Bayern,BY
9562,199509562,1995,Erlangen,55.6,Bayern,BY
9562,200009562,2000,Erlangen,89.4,Bayern,BY
9562,200509562,2005,Erlangen,85.10000000000001,Bayern,BY
9562,200909562,2009,Erlangen,81.80000000000001,Bayern,BY
9562,201309562,2013,Erlangen,86.80000000000001,Bayern,BY
9562,201709562,2017,Erlangen,73.2,Bayern,BY
9563,199509563,1995,Fürth,71.4,Bayern,BY
9563,200009563,2000,Fürth,91.10000000000001,Bayern,BY
9563,200509563,2005,Fürth,95.10000000000001,Bayern,BY
9563,200909563,2009,Fürth,84.7,Bayern,BY
9563,201309563,2013,Fürth,85.2,Bayern,BY
9563,201709563,2017,Fürth,76.7,Bayern,BY
9564,199509564,1995,Nürnberg,48.300000000000004,Bayern,BY
9564,200009564,2000,Nürnberg,86.10000000000001,Bayern,BY
9564,200509564,2005,Nürnberg,86.9,Bayern,BY
9564,200909564,2009,Nürnberg,80.7,Bayern,BY
9564,201309564,2013,Nürnberg,80.7,Bayern,BY
9564,201709564,2017,Nürnberg,68.7,Bayern,BY
9565,199509565,1995,Schwabach,86.2,Bayern,BY
9565,200009565,2000,Schwabach,95.30000000000001,Bayern,BY
9565,200509565,2005,Schwabach,90.0,Bayern,BY
9565,200909565,2009,Schwabach,87.0,Bayern,BY
9565,201309565,2013,Schwabach,90.4,Bayern,BY
9565,201709565,2017,Schwabach,79.2,Bayern,BY
9571,199509571,1995,Landkreis Ansbach (Land),86.60000000000001,Bayern,BY
9571,200009571,2000,Landkreis Ansbach (Land),94.0,Bayern,BY
9571,200509571,2005,Landkreis Ansbach (Land),96.60000000000001,Bayern,BY
9571,200909571,2009,Landkreis Ansbach (Land),97.30000000000001,Bayern,BY
9571,201309571,2013,Landkreis Ansbach (Land),96.5,Bayern,BY
9571,201709571,2017,Landkreis Ansbach (Land),91.60000000000001,Bayern,BY
9572,199509572,1995,Landkreis Erlangen-Höchstadt,83.30000000000001,Bayern,BY
9572,200009572,2000,Landkreis Erlangen-Höchstadt,93.5,Bayern,BY
9572,200509572,2005,Landkreis Erlangen-Höchstadt,97.4,Bayern,BY
9572,200909572,2009,Landkreis Erlangen-Höchstadt,97.30000000000001,Bayern,BY
9572,201309572,2013,Landkreis Erlangen-Höchstadt,94.9,Bayern,BY
9572,201709572,2017,Landkreis Erlangen-Höchstadt,93.7,Bayern,BY
9573,199509573,1995,Landkreis Fürth (Land),87.4,Bayern,BY
9573,200009573,2000,Landkreis Fürth (Land),91.10000000000001,Bayern,BY
9573,200509573,2005,Landkreis Fürth (Land),98.0,Bayern,BY
9573,200909573,2009,Landkreis Fürth (Land),95.30000000000001,Bayern,BY
9573,201309573,2013,Landkreis Fürth (Land),91.0,Bayern,BY
9573,201709573,2017,Landkreis Fürth (Land),88.30000000000001,Bayern,BY
9574,199509574,1995,Landkreis Nürnberger Land,79.4,Bayern,BY
9574,200009574,2000,Landkreis Nürnberger Land,91.30000000000001,Bayern,BY
9574,200509574,2005,Landkreis Nürnberger Land,96.5,Bayern,BY
9574,200909574,2009,Landkreis Nürnberger Land,93.5,Bayern,BY
9574,201309574,2013,Landkreis Nürnberger Land,95.5,Bayern,BY
9574,201709574,2017,Landkreis Nürnberger Land,92.5,Bayern,BY
9575,199509575,1995,Landkreis Neustadt an der Aisch-Bad Windsheim,86.4,Bayern,BY
9575,200009575,2000,Landkreis Neustadt an der Aisch-Bad Windsheim,93.60000000000001,Bayern,BY
9575,200509575,2005,Landkreis Neustadt an der Aisch-Bad Windsheim,95.30000000000001,Bayern,BY
9575,200909575,2009,Landkreis Neustadt an der Aisch-Bad Windsheim,96.0,Bayern,BY
9575,201309575,2013,Landkreis Neustadt an der Aisch-Bad Windsheim,96.10000000000001,Bayern,BY
9575,201709575,2017,Landkreis Neustadt an der Aisch-Bad Windsheim,98.10000000000001,Bayern,BY
9576,199509576,1995,Landkreis Roth,88.2,Bayern,BY
9576,200009576,2000,Landkreis Roth,94.60000000000001,Bayern,BY
9576,200509576,2005,Landkreis Roth,95.30000000000001,Bayern,BY
9576,200909576,2009,Landkreis Roth,98.60000000000001,Bayern,BY
9576,201309576,2013,Landkreis Roth,94.10000000000001,Bayern,BY
9576,201709576,2017,Landkreis Roth,93.9,Bayern,BY
9577,199509577,1995,Landkreis Weißenburg-Gunzenhausen,82.30000000000001,Bayern,BY
9577,200009577,2000,Landkreis Weißenburg-Gunzenhausen,90.30000000000001,Bayern,BY
9577,200509577,2005,Landkreis Weißenburg-Gunzenhausen,94.30000000000001,Bayern,BY
9577,200909577,2009,Landkreis Weißenburg-Gunzenhausen,97.2,Bayern,BY
9577,201309577,2013,Landkreis Weißenburg-Gunzenhausen,98.7,Bayern,BY
9577,201709577,2017,Landkreis Weißenburg-Gunzenhausen,91.7,Bayern,BY
9661,199509661,1995,Aschaffenburg,70.7,Bayern,BY
9661,200009661,2000,Aschaffenburg,66.9,Bayern,BY
9661,200509661,2005,Aschaffenburg,65.10000000000001,Bayern,BY
9661,200909661,2009,Aschaffenburg,81.80000000000001,Bayern,BY
9661,201309661,2013,Aschaffenburg,79.60000000000001,Bayern,BY
9661,201709661,2017,Aschaffenburg,60.800000000000004,Bayern,BY
9662,199509662,1995,Schweinfurt,62.900000000000006,Bayern,BY
9662,200009662,2000,Schweinfurt,81.4,Bayern,BY
9662,200509662,2005,Schweinfurt,100.0,Bayern,BY
9662,200909662,2009,Schweinfurt,93.5,Bayern,BY
9662,201309662,2013,Schweinfurt,85.0,Bayern,BY
9662,201709662,2017,Schweinfurt,81.0,Bayern,BY
9663,199509663,1995,Würzburg,82.4,Bayern,BY
9663,200009663,2000,Würzburg,87.60000000000001,Bayern,BY
9663,200509663,2005,Würzburg,90.9,Bayern,BY
9663,200909663,2009,Würzburg,89.30000000000001,Bayern,BY
9663,201309663,2013,Würzburg,86.7,Bayern,BY
9663,201709663,2017,Würzburg,80.0,Bayern,BY
9671,199509671,1995,Landkreis Aschaffenburg (Land),81.7,Bayern,BY
9671,200009671,2000,Landkreis Aschaffenburg (Land),87.80000000000001,Bayern,BY
9671,200509671,2005,Landkreis Aschaffenburg (Land),94.60000000000001,Bayern,BY
9671,200909671,2009,Landkreis Aschaffenburg (Land),95.5,Bayern,BY
9671,201309671,2013,Landkreis Aschaffenburg (Land),92.4,Bayern,BY
9671,201709671,2017,Landkreis Aschaffenburg (Land),92.4,Bayern,BY
9672,199509672,1995,Landkreis Bad Kissingen,88.60000000000001,Bayern,BY
9672,200009672,2000,Landkreis Bad Kissingen,93.7,Bayern,BY
9672,200509672,2005,Landkreis Bad Kissingen,96.9,Bayern,BY
9672,200909672,2009,Landkreis Bad Kissingen,94.4,Bayern,BY
9672,201309672,2013,Landkreis Bad Kissingen,93.0,Bayern,BY
9672,201709672,2017,Landkreis Bad Kissingen,94.10000000000001,Bayern,BY
9673,199509673,1995,Landkreis Rhön-Grabfeld,85.0,Bayern,BY
9673,200009673,2000,Landkreis Rhön-Grabfeld,92.60000000000001,Bayern,BY
9673,200509673,2005,Landkreis Rhön-Grabfeld,98.9,Bayern,BY
9673,200909673,2009,Landkreis Rhön-Grabfeld,95.60000000000001,Bayern,BY
9673,201309673,2013,Landkreis Rhön-Grabfeld,96.0,Bayern,BY
